Image,TrueClass,PredictedClass,Confidence,Correct
_Field Kayabi 5_BM-019_1_DSCF0035.jpg,Empty,Empty,0.9997,True
_Field Kayabi 5_BM-019_1_DSCF0449.jpg,Empty,Empty,0.8648,True
_Field Kayabi 5_BM-030_1_DSCF0108.jpg,Empty,Empty,0.9979,True
_Field Kayabi 5_BM-030_1_DSCF0109.jpg,Empty,Empty,0.9666,True
_Field Kayabi 5_BM-030_1_DSCF0292.jpg,Empty,Empty,0.9999,True
_Field Kayabi 5_BM-031_1_DSCF0157.jpg,Empty,Empty,0.9903,True
_Field Kayabi 5_BM-031_1_DSCF0183.jpg,Empty,Empty,0.9843,True
_Field Kayabi 5_BM-031_1_DSCF0479.jpg,Empty,Empty,0.9985,True
_Field Kayabi 5_BM-039_1_DSCF0097.jpg,Empty,Insects,0.8291,False
_Field Kayabi 5_BM-039_1_DSCF0314.jpg,Empty,Empty,0.8531,True
_Field Kayabi 5_BM-039_1_DSCF0632.jpg,Empty,Empty,0.9899,True
_Field Kayabi 5_BM-039_1_DSCF1287.jpg,Empty,Empty,0.9995,True
_Field Kayabi 5_BM-039_1_DSCF1301.jpg,Empty,Empty,0.999,True
_Field Kayabi 5_BM-039_1_DSCF1302.jpg,Empty,Empty,0.9989,True
_Field Kobayashi 01_BM-148_1_DSCF0032.jpg,Empty,Empty,1.0,True
_Field Kobayashi 01_BM-148_1_DSCF0465.jpg,Empty,Empty,1.0,True
_Field Kobayashi 01_BM-148_1_DSCF0731.jpg,Empty,Empty,1.0,True
_Field Kobayashi 01_BM-148_1_DSCF0898.jpg,Empty,Empty,1.0,True
_Field Kobayashi 01_BM-148_1_DSCF0974.jpg,Empty,Empty,1.0,True
_Field Kobayashi 01_BM-148_1_DSCF1446.jpg,Empty,Empty,1.0,True
_Field Kobayashi 01_BM-148_1_DSCF1604.jpg,Empty,Empty,1.0,True
_Field Kobayashi 01_BM-148_1_DSCF1616.jpg,Empty,Empty,1.0,True
_Field Kobayashi 01_BM-148_1_DSCF1777.jpg,Empty,Empty,1.0,True
_Field Kobayashi 01_BM-148_1_DSCF2082.jpg,Empty,Empty,1.0,True
_Field Kobayashi 01_BM-148_1_DSCF2345.jpg,Empty,Empty,0.9999,True
_Field Kobayashi 01_BM-148_1_DSCF2962.jpg,Empty,Empty,1.0,True
_Field Kobayashi 01_BM-148_1_DSCF3011.jpg,Empty,Empty,1.0,True
_Field Kobayashi 01_BM-148_1_DSCF3079.jpg,Empty,Empty,1.0,True
_Field Kobayashi 01_BM-148_1_DSCF3132.jpg,Empty,Empty,1.0,True
_Field Kobayashi 01_BM-148_1_DSCF3262.jpg,Empty,Empty,1.0,True
_Field Kobayashi 01_BM-148_1_DSCF3795.jpg,Empty,Empty,1.0,True
_Field Kobayashi 01_BM-148_1_DSCF4256.jpg,Empty,Empty,1.0,True
_Field Kobayashi 01_BM-148_1_DSCF4435.jpg,Empty,Empty,1.0,True
_Field Kobayashi 01_BM-148_1_DSCF4656.jpg,Empty,Empty,1.0,True
_Field Kobayashi 01_BM-148_1_DSCF5036.jpg,Empty,Empty,1.0,True
_Field Kobayashi 01_BM-148_1_DSCF5171.jpg,Empty,Empty,0.6673,True
_Field Kobayashi 01_BM-148_1_DSCF5248.jpg,Empty,Empty,0.9121,True
_Field Kobayashi 01_BM-157_1_DSCF0003.jpg,Empty,Empty,0.9995,True
_Field Kobayashi 01_BM-157_1_DSCF0068.jpg,Empty,Empty,0.9999,True
_Field Kobayashi 01_BM-157_1_DSCF0401.jpg,Empty,Empty,0.9999,True
_Field Kobayashi 01_BM-157_1_DSCF0636.jpg,Empty,Empty,1.0,True
_Field Kobayashi 01_BM-157_1_DSCF1113.jpg,Empty,Empty,1.0,True
_Field Kobayashi 01_BM-157_1_DSCF1216.jpg,Empty,Empty,1.0,True
_Field Kobayashi 01_BM-157_1_DSCF1321.jpg,Empty,Empty,1.0,True
_Field Kobayashi 01_BM-157_1_DSCF1353.jpg,Empty,Empty,1.0,True
_Field Kobayashi 01_BM-157_1_DSCF1566.jpg,Empty,Empty,1.0,True
_Field Kobayashi 01_BM-157_1_DSCF1968.jpg,Empty,Empty,1.0,True
_Field Kobayashi 01_BM-157_1_DSCF2071.jpg,Empty,Empty,1.0,True
_Field Kobayashi 01_BM-157_1_DSCF2228.jpg,Empty,Empty,1.0,True
_Field Kobayashi 01_BM-157_1_DSCF3493.jpg,Empty,Empty,1.0,True
_Field Kobayashi 01_BM-157_1_DSCF3666.jpg,Empty,Empty,1.0,True
_Field Kobayashi 01_BM-157_1_DSCF4113.jpg,Empty,Empty,1.0,True
_Field Kobayashi 01_BM-157_1_DSCF4844.jpg,Empty,Empty,0.9953,True
_Field Kobayashi 01_BM-157_1_DSCF4860.jpg,Empty,Empty,0.9899,True
_Field Kobayashi 01_BM-157_1_DSCF5153.jpg,Empty,Empty,0.9991,True
_Field Kobayashi 01_BM-157_1_DSCF5235.jpg,Empty,Empty,0.997,True
_Field Kobayashi 01_BM-157_1_DSCF5254.jpg,Empty,Empty,0.9935,True
_Field Kobayashi 01_BM-157_1_DSCF5333.jpg,Empty,Empty,0.999,True
_Field Kobayashi 01_BM-157_1_DSCF5349.jpg,Empty,Empty,0.9992,True
_Field Kobayashi 01_BM-157_1_DSCF5363.jpg,Empty,Empty,0.9986,True
_Field Kobayashi 01_BM-164_1_DSCF0278.jpg,Empty,Empty,0.9995,True
_Field Kobayashi 01_BM-164_1_DSCF0370.jpg,Empty,Empty,0.9967,True
_Field Kobayashi 01_BM-164_1_DSCF0417.jpg,Empty,Empty,0.9839,True
_Field Kobayashi 01_BM-164_1_DSCF0466.jpg,Empty,Empty,0.9964,True
_Field Kobayashi 01_BM-164_1_DSCF0514.jpg,Empty,Empty,0.996,True
_Field Kobayashi 01_BM-164_1_DSCF0662.jpg,Empty,Empty,0.9918,True
_Field Kobayashi 01_BM-164_1_DSCF0704.jpg,Empty,Empty,0.9932,True
_Field Kobayashi 01_BM-164_1_DSCF0822.jpg,Empty,Empty,0.9941,True
_Field Kobayashi 01_BM-164_1_DSCF0990.jpg,Empty,Empty,0.9971,True
_Field Kobayashi 01_BM-164_1_DSCF1915.jpg,Empty,Empty,0.998,True
_Field Kobayashi 01_BM-164_1_DSCF1958.jpg,Empty,Empty,0.9991,True
_Field Kobayashi 01_BM-164_1_DSCF2078.jpg,Empty,Empty,0.9622,True
_Field Kobayashi 01_BM-164_1_DSCF2384.jpg,Empty,Empty,0.9975,True
_Field Kobayashi 01_BM-164_1_DSCF2568.jpg,Empty,Empty,0.999,True
_Field Kobayashi 01_BM-198_1_DSCF0156.jpg,Empty,Empty,0.9953,True
_Field Kobayashi 01_BM-198_1_DSCF0335.jpg,Empty,Empty,0.9932,True
_Field Kobayashi 01_BM-198_1_DSCF0583.jpg,Empty,Empty,0.9579,True
_Field Kobayashi 01_BM-198_1_DSCF1254.jpg,Empty,Empty,0.9918,True
_Field Kobayashi 01_BM-198_1_DSCF1446.jpg,Empty,Empty,0.9996,True
_Field Kobayashi 01_BM-198_1_DSCF1466.jpg,Empty,Empty,0.9994,True
_Field Kobayashi 01_BM-198_1_DSCF1482.jpg,Empty,Empty,0.999,True
_Field Kobayashi 01_BM-198_1_DSCF1555.jpg,Empty,Empty,0.9992,True
_Field Kobayashi 01_BM-198_1_DSCF1590.jpg,Empty,Empty,0.9996,True
_Field Kobayashi 01_BM-198_1_DSCF1801.jpg,Empty,Empty,0.9997,True
_Field Kobayashi 01_BM-198_1_DSCF2218.jpg,Empty,Empty,0.9995,True
_Field Kobayashi 01_BM-198_1_DSCF2251.jpg,Empty,Empty,0.9995,True
_Field Kobayashi 01_BM-198_1_DSCF2341.jpg,Empty,Empty,0.9996,True
_Field Kobayashi 01_BM-198_1_DSCF2377.jpg,Empty,Empty,0.9997,True
_Field Kobayashi 01_BM-198_1_DSCF2439.jpg,Empty,Empty,0.9998,True
_Field Kobayashi 01_BM-198_1_DSCF2729.jpg,Empty,Empty,0.9445,True
_Field Kobayashi 01_BM-198_1_DSCF2739.jpg,Empty,Empty,0.9262,True
_Field Kobayashi 01_BM-198_1_DSCF2786.jpg,Empty,Empty,0.9405,True
_Field Kobayashi 01_BM-198_1_DSCF3057.jpg,Empty,Empty,0.919,True
_Field Kobayashi 01_BM-198_1_DSCF3279.jpg,Empty,Empty,0.9541,True
_Field Kobayashi 01_BM-198_1_DSCF3409.jpg,Empty,Empty,0.9806,True
_Field Kobayashi 01_BM-198_1_DSCF3938.jpg,Empty,Empty,0.9896,True
_Field Kobayashi 01_BM-198_1_DSCF4063.jpg,Empty,Empty,0.9816,True
_Field Kobayashi 01_BM-198_1_DSCF4414.jpg,Empty,Empty,0.9948,True
_Field Kobayashi 01_BM-198_1_DSCF4512.jpg,Empty,Empty,0.9943,True
_Field Kobayashi 01_BM-198_1_DSCF4667.jpg,Empty,Empty,0.9928,True
_Field Kobayashi 01_BM-198_1_DSCF4688.jpg,Empty,Empty,0.988,True
_Field Kobayashi 01_BM-198_1_DSCF4705.jpg,Empty,Empty,0.9912,True
_Field Kobayashi 01_BM-198_1_DSCF4727.jpg,Empty,Empty,0.9897,True
_Field Kobayashi 01_BM-198_1_DSCF5194.jpg,Empty,Empty,0.9856,True
_Field Kobayashi 01_BM-198_1_DSCF5325.jpg,Empty,Empty,0.9982,True
_Field Kobayashi 01_BM-198_1_DSCF5587.jpg,Empty,Empty,0.9992,True
_Field Kobayashi 01_BM-198_1_DSCF5653.jpg,Empty,Empty,0.9911,True
_Field Kobayashi 01_BM-198_1_DSCF5663.jpg,Empty,Empty,0.9997,True
_Field Kobayashi 01_BM-198_1_DSCF6107.jpg,Empty,Empty,0.9987,True
_Field Kobayashi 01_BM-198_1_DSCF6536.jpg,Empty,Empty,0.9983,True
_Field Kobayashi 01_BM-198_1_DSCF6618.jpg,Empty,Empty,0.9999,True
_Field Kobayashi 01_BM-198_1_DSCF6621.jpg,Empty,Empty,0.9999,True
_Field Kobayashi 01_BM-198_1_DSCF6667.jpg,Empty,Empty,0.9999,True
_Field Kobayashi 01_BM-198_1_DSCF6748.jpg,Empty,Empty,0.9997,True
_Field Kobayashi 01_BM-198_1_DSCF6908.jpg,Empty,Empty,0.9081,True
_Field Kobayashi 01_BM-242_1_DSCF0095.jpg,Empty,Empty,0.999,True
_Field Kobayashi 01_BM-242_1_DSCF0105.jpg,Empty,Empty,0.9997,True
_Field Kobayashi 01_BM-242_1_DSCF0323.jpg,Empty,Empty,0.9935,True
_Field Kobayashi 01_BM-242_1_DSCF0574.jpg,Empty,Empty,0.9999,True
_Field Kobayashi 01_BM-242_1_DSCF0720.jpg,Empty,Empty,0.9991,True
_Field Kobayashi 01_BM-242_1_DSCF1067.jpg,Empty,Empty,0.9992,True
_Field Kobayashi 01_BM-242_1_DSCF1134.jpg,Empty,Empty,0.9998,True
_Field Kobayashi 01_BM-242_1_DSCF1441.jpg,Empty,Empty,0.9986,True
_Field Kobayashi 01_BM-242_1_DSCF1624.jpg,Empty,Empty,0.9968,True
_Field Kobayashi 01_BM-242_1_DSCF1634.jpg,Empty,Empty,0.996,True
_Field Kobayashi 01_BM-242_1_DSCF1968.jpg,Empty,Empty,0.9944,True
_Field Kobayashi 01_BM-242_1_DSCF2228.jpg,Empty,Empty,0.9991,True
_Field Kobayashi 01_BM-242_1_DSCF2268.jpg,Empty,Empty,0.9366,True
_Field Kobayashi 01_BM-242_1_DSCF2391.jpg,Empty,Empty,0.991,True
_Field Lina 08_BM-216_1_DSCF0065.jpg,Empty,Empty,1.0,True
_Field Lina 08_BM-216_1_DSCF0829.jpg,Empty,Insects,0.9224,False
_Field Lina 08_BM-216_1_DSCF1300.jpg,Empty,Insects,0.9586,False
_Field Lina 08_BM-216_1_DSCF1310.jpg,Empty,Insects,0.9402,False
_Field Lina 08_BM-216_1_DSCF1556.jpg,Empty,Insects,0.9987,False
_Field Lina 08_BM-216_2_DSCF0044.jpg,Empty,Insects,0.6595,False
_Field Lina 08_BM-218_1_DSCF0162.jpg,Empty,Animals,0.9572,False
_Field Lina 08_BM-232_1_DSCF0045.jpg,Empty,Insects,0.9953,False
_Field Lina 09_BM-138_1_DSCF0008.jpg,Empty,Empty,0.9856,True
_Field Lina 09_BM-138_1_DSCF0016.jpg,Empty,Empty,0.9922,True
_Field Lina 09_BM-138_1_DSCF0319.jpg,Empty,Empty,0.6844,True
_Field Lina 09_BM-138_1_DSCF0685.jpg,Empty,Empty,0.9071,True
_Field Lina 09_BM-138_1_DSCF1240.jpg,Empty,Empty,0.9875,True
_Field Lina 09_BM-138_1_DSCF1500.jpg,Empty,Empty,0.9876,True
_Field Lina 09_BM-138_1_DSCF1735.jpg,Empty,Empty,0.9819,True
_Field Lina 09_BM-138_1_DSCF2029.jpg,Empty,Empty,0.9528,True
_Field Lina 09_BM-138_1_DSCF2036.jpg,Empty,Empty,0.9469,True
_Field Lina 09_BM-138_1_DSCF2047.jpg,Empty,Empty,0.9473,True
_Field Lina 09_BM-138_1_DSCF2085.jpg,Empty,Empty,0.9688,True
_Field Lina 09_BM-138_1_DSCF2100.jpg,Empty,Empty,0.9761,True
_Field Lina 09_BM-138_1_DSCF2461.jpg,Empty,Empty,0.9949,True
_Field Lina 09_BM-138_1_DSCF2644.jpg,Empty,Empty,0.9973,True
_Field Lina 09_BM-138_1_DSCF2733.jpg,Empty,Empty,0.9956,True
_Field Lina 09_BM-138_1_DSCF2818.jpg,Empty,Empty,0.992,True
_Field Lina 09_BM-138_1_DSCF2884.jpg,Empty,Empty,0.9962,True
_Field Lina 09_BM-138_1_DSCF2920.jpg,Empty,Empty,0.9976,True
_Field Lina 09_BM-138_1_DSCF3004.jpg,Empty,Empty,0.9953,True
_Field Lina 09_BM-138_1_DSCF3170.jpg,Empty,Empty,0.9784,True
_Field Lina 09_BM-138_1_DSCF3211.jpg,Empty,Empty,0.9907,True
_Field Lina 09_BM-138_1_DSCF3426.jpg,Empty,Empty,0.9676,True
_Field Lina 09_BM-138_1_DSCF3719.jpg,Empty,Empty,0.9954,True
_Field Lina 09_BM-138_1_DSCF3720.jpg,Empty,Empty,0.9954,True
_Field Lina 09_BM-138_1_DSCF3935.jpg,Empty,Empty,0.9183,True
_Field Lina 09_BM-138_1_DSCF3940.jpg,Empty,Empty,0.8855,True
_Field Lina 09_BM-138_1_DSCF4202.jpg,Empty,Empty,0.5941,True
_Field Lina 09_BM-138_1_DSCF4250.jpg,Empty,Insects,0.6781,False
_Field Lina 09_BM-138_1_DSCF4515.jpg,Empty,Insects,0.6856,False
_Field Lina 09_BM-138_1_DSCF4530.jpg,Empty,Insects,0.6799,False
_Field Lina 09_BM-165_1_DSCF0119.jpg,Empty,Empty,0.9997,True
_Field Lina 09_BM-165_1_DSCF0416.jpg,Empty,Empty,0.9958,True
_Field Lina 09_BM-165_1_DSCF0518.jpg,Empty,Empty,0.9744,True
_Field Lina 09_BM-165_1_DSCF0520.jpg,Empty,Empty,0.9462,True
_Field Lina 09_BM-182_1_DSCF0081.jpg,Empty,Empty,0.8257,True
_Field Lina 09_BM-183_1_DSCF0081.jpg,Empty,Empty,0.9999,True
_Field Lina 09_BM-183_1_DSCF0252.jpg,Empty,Empty,0.9998,True
_Field Lina 09_BM-183_1_DSCF0382.jpg,Empty,Empty,0.9997,True
_Field Lina 09_BM-183_1_DSCF0412.jpg,Empty,Empty,0.9987,True
_Field Lina 09_BM-183_1_DSCF1095.jpg,Empty,Empty,0.8914,True
_Field Lina 09_BM-183_1_DSCF1153.jpg,Empty,Empty,0.9441,True
_Field Lina 09_BM-183_1_DSCF1172.jpg,Empty,Empty,0.9446,True
_Field Lina 09_BM-183_1_DSCF1387.jpg,Empty,Empty,0.9442,True
_Field Lina 09_BM-183_1_DSCF1396.jpg,Empty,Empty,0.9501,True
_Field Lina 09_BM-183_1_DSCF1459.jpg,Empty,Empty,0.9792,True
_Field Lina 09_BM-183_1_DSCF1573.jpg,Empty,Empty,0.998,True
_Field Lina 09_BM-183_1_DSCF1695.jpg,Empty,Empty,0.9955,True
_Field Lina 09_BM-183_1_DSCF1856.jpg,Empty,Empty,0.9993,True
_Field Lina 09_BM-183_1_DSCF1916.jpg,Empty,Empty,0.9997,True
_Field Lina 09_BM-183_1_DSCF1922.jpg,Empty,Empty,0.9995,True
_Field Lina 09_BM-183_1_DSCF1939.jpg,Empty,Empty,0.9999,True
_Field Lina 09_BM-183_1_DSCF1975.jpg,Empty,Empty,0.9998,True
_Field Lina 09_BM-183_1_DSCF2243.jpg,Empty,Empty,0.9999,True
_Field Lina 09_BM-183_1_DSCF2305.jpg,Empty,Empty,0.9999,True
_Field Lina 09_BM-183_1_DSCF2463.jpg,Empty,Empty,1.0,True
_Field Lina 09_BM-183_1_DSCF2842.jpg,Empty,Empty,0.9997,True
_Field Lina 09_BM-183_1_DSCF2879.jpg,Empty,Empty,0.9997,True
_Field Lina 09_BM-183_1_DSCF2996.jpg,Empty,Empty,0.9976,True
_Field Lina 09_BM-183_1_DSCF3190.jpg,Empty,Empty,0.9999,True
_Field Lina 09_BM-183_1_DSCF3328.jpg,Empty,Empty,0.9999,True
_Field Lina 09_BM-183_1_DSCF3490.jpg,Empty,Empty,0.9999,True
_Field Lina 09_BM-183_1_DSCF3589.jpg,Empty,Empty,1.0,True
_Field Lina 09_BM-183_1_DSCF4265.jpg,Empty,Empty,1.0,True
_Field Lina 09_BM-183_1_DSCF4398.jpg,Empty,Empty,1.0,True
_Field Lina 09_BM-183_1_DSCF4419.jpg,Empty,Empty,0.9868,True
_Field Lina 09_BM-183_1_DSCF4440.jpg,Empty,Empty,0.6181,True
_Field Lina 09_BM-183_1_DSCF4469.jpg,Empty,Insects,0.7153,False
_Field Lina 09_BM-183_1_DSCF4694.jpg,Empty,Insects,0.9912,False
_Field Lina 09_BM-183_1_DSCF5446.jpg,Empty,Insects,0.9177,False
_Field Lina 09_BM-183_1_DSCF5706.jpg,Empty,Empty,0.9817,True
_Field Lina 09_BM-183_1_DSCF6483.jpg,Empty,Empty,0.9791,True
_Field Lina 09_BM-185_1_DSCF0798.jpg,Empty,Empty,0.9995,True
_Field Lina 09_BM-185_1_DSCF0864.jpg,Empty,Empty,0.9999,True
_Field Lina 09_BM-185_1_DSCF1113.jpg,Empty,Empty,0.9982,True
_Field Lina 09_BM-185_1_DSCF1125.jpg,Empty,Empty,0.9987,True
_Field Lina 09_BM-185_1_DSCF1200.jpg,Empty,Empty,0.986,True
_Field Lina 09_BM-185_1_DSCF1289.jpg,Empty,Empty,0.9922,True
_Field Lina 09_BM-185_1_DSCF1382.jpg,Empty,Empty,0.992,True
_Field Lina 09_BM-185_1_DSCF1429.jpg,Empty,Empty,0.9805,True
_Field Lina 09_BM-185_1_DSCF1444.jpg,Empty,Empty,0.9665,True
_Field Lina 09_BM-185_1_DSCF1696.jpg,Empty,Empty,0.9764,True
_Field Lina 09_BM-185_1_DSCF1948.jpg,Empty,Empty,0.9641,True
_Field Lina 09_BM-185_1_DSCF2026.jpg,Empty,Empty,0.9293,True
_Field Lina 09_BM-185_1_DSCF2159.jpg,Empty,Empty,0.901,True
_Field Lina 09_BM-185_1_DSCF2209.jpg,Empty,Empty,0.8405,True
_Field Lina 09_BM-185_1_DSCF2443.jpg,Empty,Insects,0.8118,False
_Field Lina 09_BM-185_1_DSCF3020.jpg,Empty,Insects,0.8982,False
_Field Lina 09_BM-185_1_DSCF3255.jpg,Empty,Insects,0.8442,False
_Field Lina 09_BM-185_1_DSCF3565.jpg,Empty,Insects,0.9436,False
_Field Lina 09_BM-185_1_DSCF3623.jpg,Empty,Insects,0.9534,False
_Field Lina 09_BM-223_1_DSCF0027.jpg,Empty,Empty,1.0,True
_Field Lina 09_BM-238_1_DSCF0077.jpg,Empty,Insects,0.8821,False
_Field Lina 09_BM-238_1_DSCF0379.jpg,Empty,Animals,0.7892,False
_Field Lina 09_BM-238_1_DSCF0761.jpg,Empty,Animals,0.976,False
_Field Lina 09_BM-238_1_DSCF0801.jpg,Empty,Insects,0.9729,False
_Field Lina 09_BM-253_1_DSCF0528.jpg,Empty,Empty,0.945,True
_Field Lina 09_BM-253_1_DSCF0685.jpg,Empty,Empty,0.8969,True
_Field Lina 09_BM-253_1_DSCF0701.jpg,Empty,Empty,0.7667,True
_Field Lina 09_BM-253_1_DSCF0804.jpg,Empty,Empty,0.9904,True
_Field Lina 09_BM-253_1_DSCF1196.jpg,Empty,Empty,0.999,True
_Field Lina 09_BM-253_1_DSCF1207.jpg,Empty,Empty,0.999,True
_Field Lina 09_BM-253_1_DSCF1479.jpg,Empty,Empty,0.9998,True
_Field Lina 09_BM-253_1_DSCF1614.jpg,Empty,Empty,0.9999,True
_Field Lina 09_BM-253_1_DSCF1697.jpg,Empty,Empty,1.0,True
_Field Lina 09_BM-253_1_DSCF1709.jpg,Empty,Empty,1.0,True
_Field Lina 09_BM-253_1_DSCF1953.jpg,Empty,Empty,0.9993,True
_Field Lina 09_BM-253_1_DSCF2069.jpg,Empty,Empty,0.9945,True
_Field Lina 09_BM-253_1_DSCF2228.jpg,Empty,Empty,0.9954,True
_Field Lina 09_BM-253_1_DSCF3206.jpg,Empty,Empty,0.9833,True
_Field Lina 09_BM-253_1_DSCF3317.jpg,Empty,Empty,0.9745,True
_Field Lina 09_BM-253_1_DSCF3370.jpg,Empty,Empty,0.9832,True
_Field Lina 09_BM-253_1_DSCF3418.jpg,Empty,Empty,0.9792,True
_Field Lina 09_BM-253_1_DSCF3626.jpg,Empty,Empty,0.9861,True
_Field Lina 09_BM-253_1_DSCF3653.jpg,Empty,Empty,0.9804,True
_Field Lina 09_BM-253_1_DSCF3664.jpg,Empty,Empty,0.9797,True
_Field Lina 09_BM-253_1_DSCF3669.jpg,Empty,Empty,0.975,True
_Field Lina 09_BM-253_1_DSCF3691.jpg,Empty,Empty,0.9745,True
_Field Lina 09_BM-253_1_DSCF3843.jpg,Empty,Empty,0.8642,True
_Field Lina 09_BM-253_1_DSCF3850.jpg,Empty,Empty,0.924,True
_Field Moacin_BM-103_2_DSCF0001.jpg,Empty,Animals,0.9929,False
_Field Moacin_BM-108_1_DSCF0139.jpg,Empty,Empty,1.0,True
_Field Moacin_BM-108_1_DSCF0294.jpg,Empty,Empty,1.0,True
_Field Moacin_BM-108_1_DSCF0582.jpg,Empty,Empty,1.0,True
_Field Moacin_BM-108_1_DSCF0650.jpg,Empty,Empty,1.0,True
_Field Moacin_BM-110_1_DSCF0121.jpg,Empty,Insects,0.6396,False
_Field Moacin_BM-110_1_DSCF0191.jpg,Empty,Animals,0.9799,False
_Field Moacin_BM-110_2_DSCF0055.jpg,Empty,Empty,0.9964,True
_Field Moacin_BM-110_2_DSCF0412.jpg,Empty,Empty,0.999,True
_Field Moacin_BM-110_2_DSCF0578.jpg,Empty,Empty,0.999,True
_Field Moacin_BM-110_2_DSCF0621.jpg,Empty,Empty,0.9997,True
_Field Moacin_BM-110_2_DSCF0714.jpg,Empty,Empty,0.9999,True
_Field Moacin_BM-110_2_DSCF0720.jpg,Empty,Empty,0.9998,True
_Field Moacin_BM-110_2_DSCF1267.jpg,Empty,Empty,0.9981,True
_Field Moacin_BM-110_2_DSCF1462.jpg,Empty,Empty,0.9993,True
_Field Moacin_BM-111_2_DSCF0156.jpg,Empty,Insects,0.8905,False
_Field Moacin_BM-111_2_DSCF0224.jpg,Empty,Insects,0.9005,False
_Field Moacin_BM-111_2_DSCF0492.jpg,Empty,Empty,0.6973,True
_Field Moacin_BM-111_2_DSCF0990.jpg,Empty,Empty,0.9992,True
_Field Moacin_BM-111_2_DSCF1139.jpg,Empty,Empty,0.9663,True
_Field Moacin_BM-111_2_DSCF1335.jpg,Empty,Empty,0.9921,True
_Field Moacin_BM-113_2_DSCF0129.jpg,Empty,Empty,0.9993,True
_Field Moacin_BM-113_2_DSCF0480.jpg,Empty,Empty,1.0,True
_Field Moacin_BM-113_2_DSCF0528.jpg,Empty,Empty,1.0,True
_Field Moacin_BM-113_2_DSCF0665.jpg,Empty,Empty,1.0,True
_Field Moacin_BM-113_2_DSCF0739.jpg,Empty,Empty,0.9999,True
_Field Moacin_BM-113_2_DSCF0887.jpg,Empty,Empty,0.9989,True
_Field Moacin_BM-113_2_DSCF1528.jpg,Empty,Empty,0.9999,True
_Field Moacin_BM-113_2_DSCF1585.jpg,Empty,Empty,1.0,True
_Field Moacin_BM-113_2_DSCF2660.jpg,Empty,Empty,0.9997,True
_Field Moacin_BM-113_2_DSCF3102.jpg,Empty,Empty,0.9953,True
_Field Moacin_BM-114_1_DSCF0083.jpg,Empty,Animals,0.9998,False
_Field Moacin_BM-114_2_DSCF0380.jpg,Empty,Empty,0.9999,True
_Field Moacin_BM-114_2_DSCF0481.jpg,Empty,Empty,0.9999,True
_Field Moacin_BM-114_2_DSCF0652.jpg,Empty,Empty,0.9998,True
_Field Moacin_BM-114_2_DSCF0839.jpg,Empty,Empty,0.9984,True
_Field Moacin_BM-114_2_DSCF1195.jpg,Empty,Empty,0.999,True
_Field Moacin_BM-114_2_DSCF1255.jpg,Empty,Empty,0.9997,True
_Field Moacin_BM-114_2_DSCF1408.jpg,Empty,Empty,0.9996,True
_Field Moacin_BM-114_2_DSCF1432.jpg,Empty,Empty,0.9997,True
_Field Moacin_BM-114_2_DSCF1991.jpg,Empty,Empty,0.9957,True
_Field Moacin_BM-173_1_DSCF0075.jpg,Empty,Insects,0.4095,False
_Field Nossa S. Salete 1_BM-039_1_DSCF0008.jpg,Empty,Empty,0.7907,True
_Field Ouro Branco 1_BM-008_1_DSCF0045.jpg,Empty,Empty,0.9833,True
_Field Ouro Branco 1_BM-008_1_DSCF0524.jpg,Empty,Empty,1.0,True
_Field Ouro Branco 1_BM-008_1_DSCF0904.jpg,Empty,Empty,1.0,True
_Field Ouro Branco 1_BM-008_1_DSCF0965.jpg,Empty,Empty,1.0,True
_Field Ouro Branco 1_BM-014_1_DSCF0001.jpg,Empty,Empty,1.0,True
_Field Ouro Branco 1_BM-016_1_DSCF0033.jpg,Empty,Empty,0.9613,True
_Field Ouro Branco 1_BM-258_1_DSCF0084.jpg,Empty,Animals,0.9951,False
_Field Ouro Branco 2_BM-126_1_DSCF0001.jpg,Empty,Insects,0.7954,False
_Field Ouro Branco 2_BM-144_1_DSCF0091.jpg,Empty,Insects,0.9242,False
_Field Ouro Branco 3_BM-101_1_DSCF0152.jpg,Empty,Empty,1.0,True
_Field Ouro Branco 3_BM-101_1_DSCF0357.jpg,Empty,Empty,0.9999,True
_Field Ouro Branco 3_BM-101_1_DSCF0367.jpg,Empty,Empty,0.9996,True
_Field Ouro Branco 3_BM-101_1_DSCF1035.jpg,Empty,Empty,0.9882,True
_Field Ouro Branco 3_BM-101_1_DSCF1106.jpg,Empty,Empty,0.9898,True
_Field Ouro Branco 3_BM-101_1_DSCF1165.jpg,Empty,Empty,0.986,True
_Field Ouro Branco 3_BM-101_1_DSCF1227.jpg,Empty,Empty,0.9884,True
_Field Ouro Branco 3_BM-101_1_DSCF1416.jpg,Empty,Empty,0.9906,True
_Field Ouro Branco 3_BM-101_1_DSCF1457.jpg,Empty,Empty,0.9903,True
_Field Ouro Branco 3_BM-101_1_DSCF1628.jpg,Empty,Empty,0.9932,True
_Field Ouro Branco 3_BM-101_1_DSCF1690.jpg,Empty,Empty,0.9916,True
_Field Ouro Branco 3_BM-101_1_DSCF1756.jpg,Empty,Empty,0.9883,True
_Field Ouro Branco 3_BM-101_1_DSCF1843.jpg,Empty,Empty,0.9866,True
_Field Ouro Branco 3_BM-101_1_DSCF1971.jpg,Empty,Empty,0.9875,True
_Field Ouro Branco 3_BM-101_1_DSCF2083.jpg,Empty,Empty,0.9931,True
_Field Ouro Branco 3_BM-101_1_DSCF2227.jpg,Empty,Empty,0.9901,True
